ID,FORM,LEMMA,UPOS,XPOS,FEATS,Pronunciation
11,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,ڪنهن,ڪنهن,DET,DT,XPOS =,Pronunciation = kehn
2,جي,جي,ADP,IN,XPOS =,Pronunciation = Je
3,دل,دل,NOUN,NN,XPOS =,Pronunciation = Dil
4,آزارڻ,آزار,VERB,VB,XPOS =,Pronunciation = Aazaar
5,نه,نه,ADV,RB,XPOS =,Pronunciation = Na
6,گھرجي,گھرج,AUX,VB,XPOS =,Pronunciation = ghurjay
7,ڇاڪاڻ,ڇاڪاڻ,SCON,CC,XPOS =,Pronunciation = chhakaann
8,ته,ته,ADP,IN,XPOS =,Pronunciation = ta
9,هر,هر,DET,DT,XPOS =,Har
10,دل,دل,NOUN,NN,XPOS =,Dil
11,۾,۾,ADP,IN,XPOS =,Pronunciation = Me
12,خدا,خدا,PROPN,NNP,XPOS =,Pronunciation = Khudaa
13,پاڻ,پاڻ,PRON,PRP,XPOS =,Pronunciation = paan
14,رهي,ره,VERB,VB,XPOS =,Pronunciation = Rahay
15,ٿو,ٿو,VERB,VB,XPOS =,Pronunciation = tho
16,،,،,PUNC,-,XPOS =,Pronunciation = Behak ji nishaani
1,خبر,خبر,NOUN,NN,XPOS =,Pronunciation = Khabar
2,نه,نه,ADV,RB,XPOS =,Pronunciation = Na
3,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
4,ته,ته,ADP,IN,XPOS =,Pronunciation = ta
5,ماڻهو,ماڻهو,NOUN,NN,XPOS =,Pronunciation = Maanhoo
6,انسانن,انسان,NOUN,NNS,XPOS =,Pronunciation = Insaanan
7,کي,کي,ADP,IN,XPOS =,Pronunciation = khe
8,ڪيئن,ڪيئن,ADV,RB,XPOS =,Pronunciation = keean
9,ڏکائن,ڏک,VERB,VB,XPOS =,Pronunciation = ddukhaaen
10,ٿا,ٿو,VERB,VB,XPOS =,Pronunciation = thaa
11,جڏهن,جڏهن,CONJ,CC,XPOS =,Pronunciation = Jadehn
12,ته,ته,ADP,IN,XPOS =,Pronunciation = ta
13,پاڻ,پاڻ,PRON,PRP,XPOS =,Pronunciation = paan
14,ڀي,ڀي,X,-,XPOS =,Pronunciation = bhe
15,انسان,انسان,NOUN,NN,XPOS =,Pronunciation = Insaan
16,آهن,آهي,AUX,VB,XPOS =,Pronunciation = Aahin
17,،,،,PUNC,-,XPOS =,Pronunciation = Behak ji nishaani
1,خدا,خدا,PROPN,NNP,XPOS =,Pronunciation = Khudaa
2,اسان,آءُ,PRON,PRP,XPOS =,Pronunciation = Asaan
3,سڀني,سڀ,ADJ,JJ,XPOS =,Pronunciation = Sabhni
4,کي,کي,ADP,IN,XPOS =,khe
5,هدايت,هدايت,NOUN,NN,XPOS =,Pronunciation = Hidayat
6,ڏيئي,ڏيئي,VERB,VB,XPOS =,Pronunciation = Ddiey
7,ته,ته,ADP,IN,XPOS =,Pronunciation = ta
8,جيئن,جيئن,ADV,RB,XPOS =,Pronunciation = Jeean
9,اسان,آءُ,PRON,PRP,XPOS =,Pronunciation = Asaan
10,سٺا,سٺو,ADJ,JJ,XPOS =,Pronunciation = Suthaa
11,انسان,انسان,NOUN,NN,XPOS =,Pronunciation = Insaan
12,ٿي,ٿي,VERB,VB,XPOS =,Pronunciation = thee
13,سگھون,سگھو,AUX,VB,XPOS =,Pronunciation = Saghoon
14,۽,۽,CONJ,CC,XPOS =,Pronunciation = Aen
15,هن,هن,DET,DT,XPOS =,Pronunciation = Hin
16,دنيا,دنيا,NOUN,NN,XPOS =,Pronunciation = Duniyaa
17,کي,کي,ADP,IN,XPOS =,Pronunciation = khe
18,خوبصورت,خوبصورت,ADJ,JJ,XPOS =,Pronunciation = Khoobsoorat
19,بڻايون,بڻاءِ,VERB,VB,XPOS =,Pronunciation = Bannaayoon
20,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,ڪمپيوٽر,ڪمپيوٽر,PROPN,NNP,XPOS =,Pronunciation = Computer
2,جي,جي,ADP,IN,XPOS =,Pronunciation = Je
3,ايجاد,ايجاد,NOUN,NN,XPOS =,Pronunciation = Eejaad
4,دنيا,دنيا,NOUN,NN,XPOS =,Pronunciation = Duniyaa
5,کي,کي,ADP,IN,XPOS =,Pronunciation = khe
6,بدلائي,بدلائي,VERB,VB,XPOS =,Pronunciation = Badlaaey
7,ڇڏيو,ڇڏ,VERB,VBD,XPOS =,Pronunciation = chhaddyo
8,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
9,،,،,PUNC,-,XPOS =,Pronunciation = Behak ji nishaani
10,هاڻي,هاڻ,ADV,RB,XPOS =,Pronunciation = Haanay
11,هر,هر,DET,DT,XPOS =,Pronunciation = Har
12,ماڻهو,ماڻهو,NOUN,NN,XPOS =,Pronunciation = Maanhoo
13,پوري,پوري,ADJ,JJ,XPOS =,Pronunciation = poori
14,دنيا,دنيا,NOUN,NN,XPOS =,Pronunciation = Duniyaa
15,کي,کي,ADP,IN,XPOS =,Pronunciation = khe
16,گھر,گھر,NOUN,NN,XPOS =,Pronunciation = ghar
17,ويٺي,ويٺي,VERB,VB,XPOS =,Pronunciation = Wethi
18,ڏسي,ڏس,VERB,VB,XPOS =,Pronunciation = Ddisi
19,سگھي,سگھي,AUX,VB,XPOS =,Pronunciation = Saghay
20,ٿو,ٿو,VERB,VB,XPOS =,Pronunciation = tho
21,پر,پر,CONJ,CC,XPOS =,Pronunciation = per
22,ان,ان,DET,DT,XPOS =,Pronunciation = In
23,ايجاد,ايجاد,NOUN,NN,XPOS =,Pronunciation = Eejaad
24,ماڻهو,ماڻهو,NOUN,NN,XPOS =,Pronunciation = Maanhoo
25,کي,کي,ADP,IN,XPOS =,Pronunciation = khe
26,ماڻهو,ماڻهو,NOUN,NN,XPOS =,Pronunciation = Maanhoo
27,کان,کان,ADP,IN,XPOS =,Pronunciation = khaan
28,پري,پري,ADJ,JJ,XPOS =,Pronunciation = paray
29,رکيو,رک,VERB,VB,XPOS =,Pronunciation = Rakhyo
30,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
31,،,،,PUNC,-,XPOS =,Pronunciation = Behak ji nishaani
1,هاڻي,هاڻ,ADV,RB,XPOS =,Pronunciation = Haanay
2,ماڻهو,ماڻهو,NOUN,NN,XPOS = ,Pronunciation = Maanhoo
3,صرف,صرف,ADV,RB,XPOS =,Pronunciation = Sirf
4,ڪمپيوٽر,ڪمپيوٽر,PROPN,NNP,XPOS =,Pronunciation = Computer
5,سان,سان,ADP,IN,XPOS =,Pronunciation = Saan
6,ئي,ئي,ADV,RB,XPOS =,Pronunciation = Ee
7,ڳالهيون,ڳاله,NOUN,NNS,XPOS =,Pronunciation = Ghaalhyoon
8,ڪن,ڪن,VERB,VB,XPOS =,Pronunciation = kan
9,پيا,پيو,VERB,VB,XPOS =,Pronunciation = payaa
10,ان,ان,DET,DT,XPOS =,Pronunciation = In
11,جو,جو,ADP,IN,XPOS =,Pronunciation = Jo
12,نقصان,نقصان,ADJ,JJ,XPOS =,Pronunciation = Nuqsaan
13,رشتن,رشتو,NOUN,NNS,XPOS =,Rishtan
14,مان,مان,ADP,PRP,XPOS =,Maan
15,محبت,محبت,NOUN,NN,XPOS =,Muhbat
16,ختم,ختم,ADJ,JJ,XPOS =,Pronunciation = Khatam
17,ٿيڻ,ٿي,VERB,VB,XPOS =,Pronunciation = thian
18,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
19,،,،,PUNC,-,XPOS =,Pronunciation = Behak ji nishaani
1,اسان,اسان,PRON,PRP,XPOS =,Pronunciation = Asaan
2,کي,کي,ADP,IN,XPOS =,Pronunciation = khe
3,ڪمپيوٽر,ڪمپيوٽر,PROPN,NNP,XPOS =,Pronunciation = computer
4,استعمال,استعمال,NOUN,NN,XPOS =,Pronunciation = Ustaad
5,ڪرڻ,ڪر,VERB,VB,XPOS =,Pronunciation = karan
6,سان,سان,ADP,IN,XPOS =,Pronunciation = Saan
7,گڏوگڏ,گڏ,ADV,RB,XPOS =,Pronunciation = Gadd o gadd
8,پنهنجن,پنهنجو,PRON,PRP,XPOS =,Pronunciation = pahanjan
9,رشتيدارن,رشتي,NOUN,NNS,XPOS =,Rishtaydaaran
10,کي,کي,ADP,IN,XPOS =,Pronunciation = khe
11,به,به,ADP,IN,XPOS =,Pronunciation = Bi
12,وقت,وقت,NOUN,NN,XPOS =,Pronunciation = Waqt
13,ڏيڻ,ڏي,VERB,VB,XPOS =,Pronunciation = ddian
14,گھرجي,گھرج,AUX,VB,XPOS =,Pronunciation = ghurjay
15,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,بازار,بازار,NOUN,NN,XPOS =,Pronunciation = Bazar
2,۾,۾,ADP,IN,XPOS =,Pronunciation = Me
3,پنج,پنج,NUM,CD,XPOS =,Pronunciation = panj
4,دڪاندار,دڪان,NOUN,NN,XPOS =,Pronunciation = Dukaandaar
5,اگھوتري,اگھ,NOUN,NN,XPOS =,Pronunciation = Aghotary
6,مطابق,مطابق,ADV,RB,XPOS =,Pronunciation = Mutaabaq
7,سودو,سودو,NOUN,NN,XPOS =,Pronunciation = Sodo
8,سامان,سامان,NOUN,NN,XPOS =,Pronunciation = Saamaan
9,نه,نه,ADV,RB,XPOS =,Pronunciation = Na
10,پيا,پيو,VERB,VB,XPOS =,Pronunciation = payaa
11,وڪڻن,وڪڻ,VERB,VB,XPOS =,Pronunciation = Wiknan
12,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,هي,هي,DET,DT,XPOS =,Pronunciation = He
2,دور,دور,NOUN,NN,XPOS =,Pronunciation = Daor
3,تعليم,تعليم,NOUN,NN,XPOS =,Pronunciation = Taaleem
4,جو,جو,ADP,IN,XPOS =,Pronunciation = Jo
5,دور,دور,NOUN,NN,XPOS =,Pronunciation = Daor
6,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
7,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
8,هي,هي,DET,DT,XPOS =,Pronunciation = He
9,دنيا,دنيا,NOUN,NN,XPOS =,Pronunciation = Duniyaa
10,به,به,ADP,IN ,XPOS =,Pronunciation = Bi
11,جنت,جنت,NOUN,NN,XPOS =,Pronunciation = Janat
12,جو,جو,ADP,IN,XPOS =,Pronunciation = Jo
13,هڪ,هڪ,NUM,CD,XPOS =,Pronunciation = Hik
14,حسين,حسين,ADJ,JJ,XPOS =,Pronunciation = Hasseen
15,منظر,منظر,NOUN,NN,XPOS =,Pronunciation = Manzar
16,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
17,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,هي,هي,DET,DT,XPOS =,Pronunciation = He
2,تنهنجو,تنهنجو,PRON,PRP,XPOS =,Pronunciation = Tuhenjo
3,ڪتاب,ڪتاب,NOUN,NN,XPOS =,Pronunciation = kitaab
4,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
5,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
6,هوءَ,هوءَ,DET,DT,XPOS =,Pronunciation = Hooa
7,سڄي,سڄ,ADJ,JJ,XPOS =,Pronunciation = Sajji
8,رات,رات,NOUN,NN,XPOS =,Pronunciation = Raat
9,پڙهندي,پڙه,VERB,VB,XPOS =,Pronunciation = parhande
10,رهي,ره,VERB,VB,XPOS =,Pronunciation = Rahay
11,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,هوءَ,هوءَ,DET,DT,XPOS =,Pronunciation = Hooa
2,اڄ,اڄ,ADV,RB,XPOS =,Pronunciation = Ajj
3,تمام,تمام,ADV,RB,XPOS =,Pronunciation = Tamam
4,گھڻي,گھڻي,ADJ,JJ,XPOS =,Pronunciation = Ghanni
5,خوش,خوش,ADJ,JJ,XPOS =,Khush
6,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
7,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,هُو,هُو,DET,DT,XPOS =,Pronunciation = Hoo
2,ڇوڪري,ڇوڪرِ,NOUN,NN,XPOS =,Pronunciation = chhokri
3,کي,کي,ADP,IN,XPOS =,Pronunciation = khe
4,ڏسي,ڏس,VERB,VB,XPOS =,Pronunciation = Ddisi
5,ٿو,ٿو,VERB,VB,XPOS =,Pronunciation = tho
6,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
7,هُو,هُو,DET,DT,XPOS =,Pronunciation = Hoo
8,اڄ,اڄ,ADV,RB,XPOS =,Pronunciation = Ajj
9,تمام,تمام,ADV,RB,XPOS =,Pronunciation = Tamam
10,گھڻو,گھڻو,ADJ,JJ,XPOS =,Pronunciation = Ghanno
11,خوش,خوش,ADJ,JJ,XPOS =,Pronunciation = Khush
12,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
13,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,هن,هن,DET,DT,XPOS =,Pronunciation = Hin
2,کي,کي,ADP,IN,XPOS =,Pronunciation = khe
3,ڪهڙي,ڪهڙي,ADV,RB,XPOS =,Pronunciation = kehrri
4,خبر,خبر,NOUN,NN,XPOS =,Pronunciation = Khabar
5,ته,ته,ADP,IN,XPOS =,Pronunciation = ta
6,هُو,هُو,DET,DT,XPOS =,Pronunciation = Hoo
7,منهنجي,منهن,PRON,PRP,XPOS =,Pronunciation = Muhnji
8,زندگي,زندگي,NOUN,NN,XPOS =,Zindagi
9,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
10,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,هن,هن,DET,DT,XPOS =,Pronunciation = Hin
2,جا,جو,ADP,IN,XPOS =,Pronunciation = Ja
3,دوست,دوست,NOUN,NN,XPOS =,Pronunciation = Doast
4,هن,هن,DET,DT,XPOS =,Pronunciation = Hin
5,کي,کي,ADP,IN,XPOS =,Pronunciation = khe
6,ايماندار,ايماندار,ADJ,JJ,XPOS =,Pronunciation = Eamaandar
7,سمجھن,سمجھ,VERB,VB,XPOS =,Pronunciation = Samjhan
8,ٿا,ٿو,VERB,VB,XPOS =,Pronunciation = thaa
9,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,هميشه,هميشه,ADV,RB,XPOS =,Pronunciation = Hamesha
2,سچ,سچ,NOUN,NN,XPOS =,Pronunciation = sach
3,ڳالهائڻ,ڳاله,VERB,VB,XPOS =,Pronunciation = Ghaalhaaen
4,گھرجي,گھرج,AUX,VB,XPOS =,Pronunciation = ghurjay
5,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
6,هميشه,هميشه,ADV,RB,XPOS =,Pronunciation = Hamesha
7,سٺو,سٺو,ADJ,JJ,XPOS =,Pronunciation = Sutho
8,سوچجي,سوچ,VERB,VB,XPOS =,Pronunciation = Sochjay
9,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,هميشه,هميشه,ADV,RB,XPOS =,Pronunciation = Hamesha
2,حق,حق,NOUN,NN,XPOS =,Pronunciation = Haq
3,۽,۽,CONJ,CC,XPOS =,Pronunciation = Aen
4,سچ,سچ,NOUN,NN,XPOS =,Pronunciation = sach
5,جو,جو,ADP,IN,XPOS =,Pronunciation = Jo
6,ساٿ,ساٿ,NOUN,NN,XPOS =,Pronunciation = Saath
7,ڏجي,ڏج,VERB,VB,XPOS =,Pronunciation = Ddijay
8,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,هر,هر,DET,DT,XPOS =,Pronunciation = Har
2,ماڻهو,ماڻهو,NOUN,NN,XPOS =,Pronunciation = Maanhoo
3,کي,کي,ADP,IN,XPOS =,Pronunciation = khe
4,اهميت,اهميت,NOUN,NN,XPOS =,Pronunciation = Ahmyat
5,۽,۽,CONJ,CC,XPOS =,Pronunciation = Aen
6,عزت,عزت,NOUN,NN,XPOS =,izat
7,ڏيڻ,ڏي,VERB,VB,XPOS =,Pronunciation = ddian
8,گھرجي,گھرج,AUX,VB,XPOS =,Pronunciation = ghurjay
9,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,هر,هر,DET,DT,XPOS =,Har
2,ماڻهو,ماڻهو,NOUN,NN,XPOS =,Maanhoo
3,صرف,صرف,ADV,RB,XPOS =,Pronunciation = Sirf
4,پنهنجي,پنهنجي,PRON,PRP,XPOS =,Pronunciation = Pahenji
5,لاءِ,لاءِ,ADP,IN,XPOS =,Pronunciation = Lae
6,سوچي,سوچ,VERB,VB,XPOS =,Pronunciation = Sochay
7,ٿو,ٿو,VERB,VB,XPOS =,Pronunciation = tho
8,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,هر,هر,DET,DT,XPOS =,Pronunciation = Har
2,ماڻهو,ماڻهو,NOUN,NN,XPOS =,Pronunciation = Maanhoo
3,پنهنجي,پنهنجي,PRON,PRP,XPOS =,Pronunciation = Pahenji
4,ذميواري,ذميوار,NOUN,NN,XPOS =,Pronunciation = Zimewaari
5,نڀائي,نڀاءِ,VERB,VB,XPOS =,Pronunciation = Nibhai
6,ته,ته,ADP,IN,XPOS =,Pronunciation = ta
7,معاشرو,معاشرو,NOUN,NN,XPOS =,Pronunciation = Muaashiro
8,بهترين,بهتر,ADJ,JJ,XPOS =,Pronunciation = Behtareen
9,ٿي,ٿي,VERB,VB,XPOS =,Pronunciation = thee
10,پوندو,پوڻ,VERB,VBG,XPOS =,Pronunciation = pawan
11,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,نوازشريف,نوازشريف,PROPN,NNP,XPOS =,Pronunciation = Nawaz shareef
2,علاج,علاج,NOUN,NN,XPOS =,Pronunciation = Ilaaj
3,لاءِ,لاءِ,ADP,IN,XPOS =,Pronunciation = Lae
4,لنڊن,لنڊن,PROPN,NNP,XPOS =,Pronunciation = London
5,ويو,ويو,VERB,VBD,XPOS =,Pronunciation = Wayo
6,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
7,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,مِينهن,مِينهن,PROPN,NNP,XPOS =,Pronunciation = Meehn
2,جي,جي,ADP,IN,XPOS =,Pronunciation = Je
3,مند,مند,NOUN,NN,XPOS =,Pronunciation = Mund
4,۾,۾,ADP,IN,XPOS =,Pronunciation = Me
5,کنڀيون,کنڀي,NOUN,NNS,XPOS =,Pronunciation = khunbhyoon
6,جام,جام,ADJ,JJ,XPOS =,Pronunciation = Jaam
7,ٿين,ٿي,VERB,VB,XPOS =,Pronunciation = thian
8,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,مون,مون,PRON,PRP,XPOS =,Pronunciation = Moo
2,ڏٺو,ڏٺو,VERB,VBD,XPOS =,Pronunciation = dditho
3,ته,ته,ADP,IN,XPOS =,Pronunciation = ta
4,هُو,هُو,DET,DT,XPOS =,Pronunciation = Hoo
5,تمام,تمام,ADV,RB,XPOS =,Pronunciation = Tamam
6,گھڻو,گھڻو,ADJ,JJ,XPOS =,Ghanno
7,سوچي,سوچ,VERB,VB,XPOS =,Sochay
8,رهي,ره,VERB,VB,XPOS =,Rahay
9,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
10,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,موت,موت,NOUN,NN,XPOS =,Pronunciation = Moat
2,جي,جي,ADP,IN,XPOS =,Pronunciation = Je
3,ڊپ,ڊپ,NOUN,NN,XPOS =,Pronunciation = Ddap
4,کان,کان,ADP,IN,XPOS =,Pronunciation = khaan
5,هُو,هُو,DET,DT,XPOS =,Pronunciation = Hoo
6,اڪيلو,اڪيلو,ADJ,JJ,XPOS =,Pronunciation = Akelo
7,سمهي,سمهي,VERB,VB,XPOS =,Pronunciation = Sumhau
8,ئي,ئي,ADV,RB,XPOS =,Pronunciation = Ee
9,نه,نه,ADV,RB,XPOS =,Pronunciation = Na
10,پيو,پيو,VERB,VB,XPOS =,Pronunciation = payo
11,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,نرم,نرم,ADJ,JJ,XPOS =,Pronunciation = Naram
2,آهيان,آهيان,AUX,VB,XPOS =,Pronunciation = Aahyaan
3,بي,بي,ADV,-,XPOS =,Pronunciation = Bee
4,ساھ,ساھ,NOUN,NN,XPOS =,Pronunciation = Saah
5,ته,ته,ADP,IN,XPOS =,Pronunciation = ta
6,نه,نه,ADV,RB,XPOS =,Pronunciation = Na
7,آهيان,آهيان,AUX,VB,XPOS =,Pronunciation = Aahyaan
8,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,نئين,نئين,ADJ,JJ,XPOS =,Pronunciation = Naeen
2,ماڻهو,ماڻهو,NOUN,NN,XPOS =,Pronunciation = Maanhoo
3,کي,کي,ADP,IN,XPOS =,Pronunciation = khe
4,ماحول,ماحول,NOUN,NN,XPOS =,Pronunciation = Maahol
5,کي,کي,ADP,IN,XPOS =,Pronunciation = khe
6,سمجھڻ,سمجھ,VERB,VB,XPOS =,Pronunciation = Samjhann
7,۾,۾,ADP,IN,XPOS =,Pronunciation = Me
8,وقت,وقت,NOUN,NN,XPOS =,Pronunciation = Waqt
9,لڳي,لڳ,VERB,VB,XPOS =,Pronunciation = Laghay
10,ٿو,ٿو,VERB,VB,XPOS =,Pronunciation = tho
11,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,منهنجي,منهن,PRON,PRP,XPOS =,Pronunciation = Muhnji
2,سوچ,سوچ,NOUN,NN,XPOS =,Pronunciation = Soch
3,ڪڏهن,ڪڏهن,ADV,RB,XPOS =,Pronunciation = kedehn
4,به,به,ADP,IN,XPOS =,Pronunciation = Bi
5,بدلجي,بدلجي,VERB,VB,XPOS =,Pronunciation = Badaljay
6,نٿي,نٿي,ADV,RB,XPOS =,Pronunciation = Nathi
7,سگھي,سگھي,AUX,VB,XPOS =,Pronunciation = Saghay
8,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,منهنجي,منهن,PRON,PRP,XPOS =,Pronunciation = Muhnji
2,زال,زال,NOUN,NN,XPOS =,Pronunciation = Zaal
3,منهنجي,منهن,PRON,PRP,XPOS =,Pronunciation = Muhnji
4,بهترين,بهتر,ADJ,JJ,XPOS =,Pronunciation = Behtareen
5,دوست,دوست,NOUN,NN,XPOS =,Pronunciation = Doast
6,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
7,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,مندائتي,مند,ADJ,NN,XPOS =,Pronunciation = Mundaaeti
2,بارش,بارش,NOUN,NN,XPOS =,Pronunciation = Barish
3,فصلن,فصل,NOUN,NNS,XPOS =,Pronunciation = Faslan
4,لاءِ,لاءِ,ADP,IN,XPOS =,Pronunciation = Lae
5,بهتر,بهتر,ADJ,JJ,XPOS =,Pronunciation = Behtar
6,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
7,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,ملڪ,ملڪ,NOUN,NN,XPOS =,Pronunciation = Mulk
2,سان,سان,ADP,IN,XPOS =,Pronunciation = Saan
3,محبت,محبت,NOUN,NN,XPOS =,Pronunciation = Muhbat
4,ايمان,ايمان,NOUN,NN,XPOS =,Pronunciation = Eman
5,جي,جي,ADP,IN,XPOS =,Pronunciation = Je
6,نشاني,نشان,NOUN,NN,XPOS =,Pronunciation = Nishaani
7,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
8,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
9,عرفان,عرفان,PROPN,NNP,XPOS =,Pronunciation = Irfan
10,سٺو,سٺو,ADJ,JJ,XPOS =,Pronunciation = Sutho
11,شاعر,شاعر,NOUN,NN,XPOS =,Pronunciation = Shaer
12,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
13,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,وحيد,وحيد,PROPN,NNP,XPOS =,Pronunciation = Waheed
2,نئين,نئين,ADJ,JJ,XPOS =,Pronunciation = Naeen
3,ٽهي,ٽهي,NOUN,NN,XPOS =,Pronunciation = tahee
4,جو,جو,ADP,IN,XPOS =,Pronunciation = Jo
5,سٺو,سٺو,ADJ,JJ,XPOS =,Pronunciation = Sutho
6,شاعر,شاعر,NOUN,NN,XPOS =,Pronunciation = Shaer
7,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
8,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,خوشي,خوش,NOUN,NN,XPOS =,Pronunciation = Khushi
2,زندگي,زندگي,NOUN,NN,XPOS =,Pronunciation = Zindagi
3,۾,۾,ADP,IN,XPOS =,Pronunciation = Me
4,خوشيون,خوش,NOUN,NNS,XPOS =,Pronunciation = Khushyoon
5,آڻي,آڻ,VERB,VB,XPOS =,Pronunciation = Aanay
6,ٿي,ٿي,VERB,VB,XPOS =,Pronunciation = thee
7,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,مختلف,مختلف,ADJ,JJ,XPOS =,Pronunciation = Mukhtalif
2,دورن,دور,NOUN,NN,XPOS =,Pronunciation = Daoran
3,۾,۾,ADP,IN,XPOS =,Pronunciation = Me
4,قومن,قوم,NOUN,NNS,XPOS =,Pronunciation = Qoaman
5,جي,جي,ADP,IN,XPOS =,Pronunciation = Je
6,بقا,بقا,NOUN,NN,XPOS =,Baqa
7,۽,۽,CONJ,CC,XPOS =,Pronunciation = Aen
8,سڌاري,سڌار,ADJ,JJ,XPOS =,Pronunciation = Sudharay
9,جا,جو,ADP,IN,XPOS =,Pronunciation = Ja
10,معيار,معيار,NOUN,NN,XPOS =,Pronunciation = Mayaar
11,به,به,ADP,IN,XPOS =,Pronunciation = Bi
12,مختلف,مختلف,ADJ,JJ,XPOS =,Pronunciation = Mukhtalif
13,رهيا,ره,VERB,VBD,XPOS =,Rahyo
14,آهن,آهي,AUX,VB,XPOS =,Aahin
15,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,محنتي,محنت,ADJ,JJ,XPOS =,Pronunciation = Mehnati
2,ماڻهو,ماڻهو,NOUN,NN,XPOS = ,Pronunciation = Maanhoo
3,ڪڏهن,ڪڏهن,ADV,RB,XPOS =,Pronunciation = kedehn
4,به,به,ADP,IN,XPOS =,Pronunciation = Bi
5,ناڪام,ناڪام,ADJ,JJ,XPOS =,Pronunciation = Naakaam
6,ناهن,ناه,ADV,RB,XPOS =,Pronunciation = Naahin
7,ٿيندا,ٿي,VERB,VBG,XPOS =,Pronunciation = Theenda
8,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
9,محنت,محنت,NOUN,NN,XPOS =,Pronunciation = Mehnat
10,ڪرڻ,ڪر,VERB,VB,XPOS =,Pronunciation = karan
11,اسان,آءُ,PRON,PRP,XPOS =,Pronunciation = Asaan
12,جو,جو,ADP,IN,XPOS =,Pronunciation = Jo
13,ڪم,ڪم,NOUN,NN,XPOS =,Pronunciation = kam
14,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
15,۽,۽,CONJ,CC,XPOS =,Pronunciation = Aen
16,ڪاميابي,ڪامياب,NOUN,NN,XPOS =,Pronunciation = kamyaabi
17,ڏيڻ,ڏي,VERB,VB,XPOS =,Pronunciation = ddian
18,ڌڻي,ڌڻي,PROPN,NNP,XPOS =,Pronunciation = dhanni
19,جو,جو,ADP,IN,XPOS =,Pronunciation = Jo
20,ڪم,ڪم,NOUN,NN,XPOS =,Pronunciation = kam
21,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
22,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
